Date,Open,High,Low,Close,Volume,Adj Close,Tmr Close,No.,High_Low,Close_Open
21/1/2005,2089.55,2089.55,2085.39,2085.39,131068600,2085.39,2074.24,269,4.16,-4.16
24/1/2005,2082.41,2084.58,2068.5,2074.24,132637200,2074.24,2065.71,270,16.08,-8.17
25/1/2005,2068.94,2078.25,2064.7,2065.71,156807600,2065.71,2086.93,271,13.55,-3.23
26/1/2005,2073.44,2089.93,2071.45,2086.93,120101400,2086.93,2073.12,272,18.48,13.49
27/1/2005,2091.53,2092.51,2073.12,2073.12,141042200,2073.12,2089.51,273,19.39,-18.41
28/1/2005,2079.35,2092.26,2077.96,2089.51,117209200,2089.51,2096.32,274,14.3,10.16
31/1/2005,2089.39,2101.65,2086.46,2096.32,183798400,2096.32,2094.65,275,15.19,6.93
1/2/2005,2097.66,2104.22,2089.55,2094.65,180321600,2094.65,2108.69,276,14.67,-3.01
2/2/2005,2102,2112.25,2100.26,2108.69,198568800,2108.69,2108.16,277,11.99,6.69
3/2/2005,2112.41,2112.76,2103.84,2108.16,113729400,2108.16,2113.58,278,8.92,-4.25
4/2/2005,2105.6,2117.36,2102.14,2113.58,84929200,2113.58,2118.1,279,15.22,7.98
7/2/2005,2121.83,2131.14,2118.1,2118.1,91277800,2118.1,2140.16,280,13.04,-3.73
8/2/2005,2124.41,2140.16,2124.41,2140.16,51662300,2140.16,2149.6,281,15.75,15.75
11/2/2005,2142.9,2154.75,2142.66,2149.6,107287400,2149.6,2164.93,282,12.09,6.7
14/2/2005,2156.95,2171.33,2156.43,2164.93,137683600,2164.93,2163.39,283,14.9,7.98
15/2/2005,2171.79,2172.23,2157.31,2163.39,157092200,2163.39,2155.1,284,14.92,-8.4
16/2/2005,2160.74,2165.18,2147.96,2155.1,229169800,2155.1,2164.2,285,17.22,-5.64
17/2/2005,2161.55,2167.7,2158,2164.2,142744800,2164.2,2168.86,286,9.7,2.65
18/2/2005,2156.81,2172.93,2156.81,2168.86,179134800,2168.86,2166.38,287,16.12,12.05
21/2/2005,2166.93,2171.31,2156.61,2166.38,159641400,2166.38,2146.73,288,14.7,-0.55
22/2/2005,2167.19,2167.19,2140.42,2146.73,150148400,2146.73,2136.42,289,26.77,-20.46
23/2/2005,2138.13,2142.04,2130.9,2136.42,110810800,2136.42,2152.59,290,11.14,-1.71
24/2/2005,2134.89,2157.61,2134.62,2152.59,144954400,2152.59,2135.08,291,22.99,17.7
25/2/2005,2149.84,2152.43,2133.05,2135.08,192082000,2135.08,2119.4,292,19.38,-14.76
28/2/2005,2144.29,2144.29,2119.4,2119.4,130361600,2119.4,2125.11,293,24.89,-24.89
1/3/2005,2120.94,2136.44,2119.59,2125.11,146126200,2125.11,2144.36,294,16.85,4.17
2/3/2005,2131.91,2146.43,2129.44,2144.36,123432200,2144.36,2147.53,295,16.99,12.45
3/3/2005,2143.66,2149.94,2137.17,2147.53,161792800,2147.53,2154.55,296,12.77,3.87
4/3/2005,2146.23,2167.89,2144.94,2154.55,186728000,2154.55,2166.12,297,22.95,8.32
7/3/2005,2172.61,2178.43,2166.12,2166.12,153922400,2166.12,2160.63,298,12.31,-6.49
8/3/2005,2173.58,2174.9,2156.54,2160.63,144766800,2160.63,2184.29,299,18.36,-12.95
9/3/2005,2163.59,2184.29,2162.53,2184.29,158374800,2184.29,2170.2,300,21.76,20.7
10/3/2005,2177.41,2179.13,2162.91,2170.2,125667000,2170.2,2169.41,301,16.22,-7.21
11/3/2005,2169.65,2179.09,2168.28,2169.41,132517800,2169.41,2168.97,302,10.81,-0.24
14/3/2005,2164.62,2174.77,2159.22,2168.97,136022800,2168.97,2163.93,303,15.55,4.35
15/3/2005,2171.44,2175.95,2161.79,2163.93,110534600,2163.93,2169.64,304,14.16,-7.51
16/3/2005,2161.54,2170.25,2159.25,2169.64,101724800,2169.64,2159.89,305,11,8.1
17/3/2005,2159.36,2172.73,2158.09,2159.89,154106400,2159.89,2174.49,306,14.64,0.53
18/3/2005,2166.53,2191.29,2166.53,2174.49,168608000,2174.49,2177.52,307,24.76,7.96
21/3/2005,2178.94,2185.66,2170.69,2177.52,114315000,2177.52,2176.41,308,14.97,-1.42
22/3/2005,2182.19,2182.19,2170.07,2176.41,138823000,2176.41,2145.1,309,12.12,-5.78
23/3/2005,2162.03,2164.41,2129.56,2145.1,332877000,2145.1,2151.45,310,34.85,-16.93
24/3/2005,2142.23,2155.12,2142.23,2151.45,136223200,2151.45,2144.36,311,12.89,9.22
28/3/2005,2152.34,2155.52,2144.12,2144.36,54400000,2144.36,2127.71,312,11.4,-7.98
29/3/2005,2151.26,2155.66,2124.53,2127.71,136927000,2127.71,2123.16,313,31.13,-23.55
30/3/2005,2120.69,2134.04,2114.96,2123.16,158320200,2123.16,2141.43,314,19.08,2.47
31/3/2005,2139.18,2148.76,2137.01,2141.43,171623600,2141.43,2143.75,315,11.75,2.25
1/4/2005,2141.38,2152.01,2140.12,2143.75,114016600,2143.75,2157.8,316,11.89,2.37
4/4/2005,2139.49,2157.8,2139.49,2157.8,112479600,2157.8,2157.81,317,18.31,18.31
5/4/2005,2154.98,2163.11,2151.92,2157.81,112223600,2157.81,2165.78,318,11.19,2.83
6/4/2005,2156.44,2165.78,2152.18,2165.78,127510600,2165.78,2176.39,319,13.6,9.34
7/4/2005,2166.66,2176.39,2164.32,2176.39,145517200,2176.39,2181.94,320,12.07,9.73
8/4/2005,2178.96,2186.26,2176.98,2181.94,149286000,2181.94,2181.58,321,9.28,2.98
11/4/2005,2180.05,2183.96,2172.26,2181.58,96031200,2181.58,2173.56,322,11.7,1.53
12/4/2005,2179.53,2179.63,2165.03,2173.56,121540400,2173.56,2174.09,323,14.6,-5.97
13/4/2005,2174.55,2178.97,2168.99,2174.09,120687400,2174.09,2168.59,324,9.98,-0.46
14/4/2005,2162.86,2172.01,2160.34,2168.59,153112600,2168.59,2150.23,325,11.67,5.73
15/4/2005,2156.33,2159.9,2140.77,2150.23,167757200,2150.23,2107.67,326,19.13,-6.1
18/4/2005,2128.87,2135.08,2107.67,2107.67,214870200,2107.67,2128.71,327,27.41,-21.2
19/4/2005,2120.51,2130.92,2119.39,2128.71,131688200,2128.71,2129.25,328,11.53,8.2
20/4/2005,2144.38,2144.38,2129.25,2129.25,126403200,2129.25,2137.73,329,15.13,-15.13
21/4/2005,2124.53,2140.28,2119.03,2137.73,132002400,2137.73,2136.91,330,21.25,13.2
22/4/2005,2147.6,2150.49,2136.91,2136.91,132319600,2136.91,2137.39,331,13.58,-10.69
25/4/2005,2135.44,2143.84,2134.49,2137.39,115371800,2137.39,2149.64,332,9.35,1.95
26/4/2005,2144.79,2155.84,2140.42,2149.64,140780200,2149.64,2145.34,333,15.42,4.85
27/4/2005,2147.25,2154.43,2140.79,2145.34,104514400,2145.34,2140.24,334,13.64,-1.91
28/4/2005,2140.88,2149.12,2134.08,2140.24,98989200,2140.24,2125.25,335,15.04,-0.64
29/4/2005,2129.94,2139.67,2125.25,2125.25,133754400,2125.25,2137.17,336,14.42,-4.69
3/5/2005,2146.04,2148.25,2137.17,2137.17,92943600,2137.17,2149.38,337,11.08,-8.87
4/5/2005,2141.86,2156.69,2141.86,2149.38,136594000,2149.38,2148.1,338,14.83,7.52
5/5/2005,2151.61,2154.57,2147.3,2148.1,195394000,2148.1,2161.22,339,7.27,-3.51
6/5/2005,2150.73,2166.86,2146.83,2161.22,200171000,2161.22,2166.29,340,20.03,10.49
9/5/2005,2164.58,2170.53,2161.7,2166.29,178155400,2166.29,2165.85,341,8.83,1.71
10/5/2005,2171.79,2173.57,2164.81,2165.85,160106000,2165.85,2173.14,342,8.76,-5.94
11/5/2005,2160.06,2173.14,2155.59,2173.14,121517200,2173.14,2181.19,343,17.55,13.08
12/5/2005,2177.48,2186.13,2176.27,2181.19,148166200,2181.19,2171.67,344,9.86,3.71
13/5/2005,2175.59,2175.66,2165.14,2171.67,179386400,2171.67,2165.48,345,10.52,-3.92
16/5/2005,2171.8,2173.38,2161.04,2165.48,86999200,2165.48,2154.37,346,12.34,-6.32
17/5/2005,2165.95,2169.9,2148.21,2154.37,142088400,2154.37,2153.65,347,21.69,-11.58
18/5/2005,2155.19,2161.92,2150.52,2153.65,140453200,2153.65,2167.27,348,11.4,-1.54
19/5/2005,2161.3,2175.66,2161.3,2167.27,206495200,2167.27,2173.77,349,14.36,5.97
20/5/2005,2173.25,2179.01,2170.59,2173.77,141780000,2173.77,2175.2,350,8.42,0.52
24/5/2005,2178.87,2187.78,2173.32,2175.2,219705600,2175.2,2160.47,351,14.46,-3.67
25/5/2005,2177.35,2178.2,2156.65,2160.47,154375200,2160.47,2152.56,352,21.55,-16.88
26/5/2005,2155.85,2158.78,2137.58,2152.56,142216600,2152.56,2154.7,353,21.2,-3.29
27/5/2005,2155.8,2166.37,2152.94,2154.7,114194000,2154.7,2171.92,354,13.43,-1.1
30/5/2005,2156.63,2174.61,2156.63,2171.92,125428400,2171.92,2161.77,355,17.98,15.29
31/5/2005,2169.44,2182.12,2161.77,2161.77,243764000,2161.77,2176.93,356,20.35,-7.67
1/6/2005,2169.46,2180.74,2167.75,2176.93,141574000,2176.93,2191.55,357,12.99,7.47
2/6/2005,2181.72,2192.67,2181.72,2191.55,186787400,2191.55,2192.67,358,10.95,9.83
3/6/2005,2191.29,2197.4,2188.65,2192.67,180943400,2192.67,2201.38,359,8.75,1.38
6/6/2005,2187.18,2201.38,2184.81,2201.38,209570400,2201.38,2206.84,360,16.57,14.2
7/6/2005,2201.25,2210.68,2197.83,2206.84,176755200,2206.84,2198.29,361,12.85,5.59
8/6/2005,2208.19,2210.12,2198.29,2198.29,169010000,2198.29,2198.56,362,11.83,-9.9
9/6/2005,2197.37,2208.18,2194.13,2198.56,133665200,2198.56,2220.43,363,14.05,1.19
10/6/2005,2202.3,2223.67,2202.3,2220.43,178342400,2220.43,2218.86,364,21.37,18.13
13/6/2005,2221.37,2230.56,2214.56,2218.86,172504000,2218.86,2202.19,365,16,-2.51
14/6/2005,2221.33,2222.38,2202.19,2202.19,145849400,2202.19,2201.91,366,20.19,-19.14
15/6/2005,2192.39,2206.51,2187.22,2201.91,163327200,2201.91,2202.74,367,19.29,9.52
16/6/2005,2203.21,2206.04,2196.85,2202.74,137031800,2202.74,2209.15,368,9.19,-0.47
17/6/2005,2207.39,2215.18,2205.63,2209.15,135641200,2209.15,2197.38,369,9.55,1.76
20/6/2005,2209.23,2209.98,2192.88,2197.38,122792800,2197.38,2196.64,370,17.1,-11.85
21/6/2005,2197.94,2206.48,2196.64,2196.64,125995000,2196.64,2206.34,371,9.84,-1.3
22/6/2005,2199.02,2206.99,2193.86,2206.34,178489000,2206.34,2223.45,372,13.13,7.32
23/6/2005,2209.45,2227.07,2204.79,2223.45,207194800,2223.45,2223.72,373,22.28,14
24/6/2005,2216.09,2225.39,2210.25,2223.72,163539200,2223.72,2206.71,374,15.14,7.63
27/6/2005,2213.27,2217.82,2206.71,2206.71,126521800,2206.71,2197.61,375,11.11,-6.56
28/6/2005,2203.4,2207.77,2197.41,2197.61,142599000,2197.61,2202.27,376,10.36,-5.79
29/6/2005,2206.94,2210.96,2202.22,2202.27,134070400,2202.27,2212.66,377,8.74,-4.67
30/6/2005,2203.6,2212.66,2201.83,2212.66,161879200,2212.66,2209.95,378,10.83,9.06
1/7/2005,2212.91,2216.07,2207.95,2209.95,81423400,2209.95,2221.16,379,8.12,-2.96
4/7/2005,2216.93,2225.8,2214.93,2221.16,92311200,2221.16,2222.61,380,10.87,4.23
5/7/2005,2224.91,2230.4,2221,2222.61,136794200,2222.61,2234.13,381,9.4,-2.3
6/7/2005,2227.08,2235.19,2225.83,2234.13,197549600,2234.13,2212.34,382,9.36,7.05
7/7/2005,2230.04,2233.74,2212.34,2212.34,196728600,2212.34,2215.99,383,21.4,-17.7
8/7/2005,2213.63,2224.19,2213.18,2215.99,157879200,2215.99,2241.19,384,11.01,2.36
11/7/2005,2229.23,2241.19,2223.58,2241.19,167505200,2241.19,2235.59,385,17.61,11.96
12/7/2005,2244.33,2246.83,2228.92,2235.59,156581600,2235.59,2239.01,386,17.91,-8.74
13/7/2005,2234.1,2244.23,2234.1,2239.01,312297800,2239.01,2250.16,387,10.13,4.91
14/7/2005,2248.88,2253.63,2243.36,2250.16,183125800,2250.16,2250.29,388,10.27,1.28
15/7/2005,2253.95,2255.72,2243.41,2250.29,190563000,2250.29,2248.14,389,12.31,-3.66
18/7/2005,2249.75,2252.96,2240.49,2248.14,132907200,2248.14,2292.92,390,12.47,-1.61
19/7/2005,2246.18,2293.14,2244.41,2292.92,396439400,2292.92,2309.26,391,48.73,46.74
20/7/2005,2307.12,2343.69,2295.05,2309.26,482121000,2309.26,2311.14,392,48.64,2.14
21/7/2005,2316.25,2329.63,2309.3,2311.14,271294200,2311.14,2319.34,393,20.33,-5.11
22/7/2005,2315.1,2324.04,2310.75,2319.34,243278200,2319.34,2309.61,394,13.29,4.24
25/7/2005,2317.12,2323.1,2309.61,2309.61,187317200,2309.61,2321.77,395,13.49,-7.51
26/7/2005,2317.69,2330.95,2316.87,2321.77,189504800,2321.77,2333.62,396,14.08,4.08
27/7/2005,2325.01,2338.67,2324.7,2333.62,194861200,2333.62,2346.19,397,13.97,8.61
28/7/2005,2345.66,2351.58,2337.66,2346.19,246121800,2346.19,2352.56,398,13.92,0.53
29/7/2005,2349.92,2362.66,2338.46,2352.56,233807200,2352.56,2365.72,399,24.2,2.64
1/8/2005,2353.57,2369.87,2348.15,2365.72,197338200,2365.72,2377.13,400,21.72,12.15
2/8/2005,2369.33,2383.84,2366.47,2377.13,239162000,2377.13,2365.19,401,17.37,7.8
3/8/2005,2387.54,2399.75,2365.19,2365.19,245067200,2365.19,2362.39,402,34.56,-22.35
4/8/2005,2368.6,2378.27,2359.62,2362.39,233310200,2362.39,2338.87,403,18.65,-6.21
5/8/2005,2354.23,2358.64,2329.51,2338.87,214691400,2338.87,2348.21,404,29.13,-15.36
8/8/2005,2333.68,2353.09,2333.68,2348.21,140512200,2348.21,2338.49,405,19.41,14.53
10/8/2005,2349.87,2356.42,2335.41,2338.49,470432200,2338.49,2305.97,406,21.01,-11.38
11/8/2005,2335.1,2335.1,2304.32,2305.97,217807800,2305.97,2303.2,407,30.78,-29.13
12/8/2005,2311.76,2319.65,2299.35,2303.2,214580200,2303.2,2279.76,408,20.3,-8.56
15/8/2005,2305.94,2306.62,2269.55,2279.76,167451200,2279.76,2305.3,409,37.07,-26.18
16/8/2005,2291.26,2305.62,2290.98,2305.3,153965200,2305.3,2280.23,410,14.64,14.04
17/8/2005,2296.54,2296.54,2276.11,2280.23,281250600,2280.23,2282.7,411,20.43,-16.31
18/8/2005,2299.43,2308.06,2275.66,2282.7,223610800,2282.7,2286.36,412,32.4,-16.73
19/8/2005,2294.03,2295.26,2279.64,2286.36,109877000,2286.36,2300.95,413,15.62,-7.67
22/8/2005,2293.23,2304.36,2289.16,2300.95,140839800,2300.95,2289.66,414,15.2,7.72
23/8/2005,2301.8,2306.32,2287.27,2289.66,192134200,2289.66,2278.35,415,19.05,-12.14
24/8/2005,2288.14,2289.73,2277.99,2278.35,126484400,2278.35,2284.4,416,11.74,-9.79
25/8/2005,2273.5,2288.25,2271.07,2284.4,131389200,2284.4,2286.55,417,17.18,10.9
26/8/2005,2287.18,2290.58,2280.33,2286.55,104945000,2286.55,2272,418,10.25,-0.63
29/8/2005,2283.59,2284.38,2261.14,2272,116624400,2272,2268.49,419,23.24,-11.59
30/8/2005,2273.87,2284.06,2258.96,2268.49,130377000,2268.49,2275.43,420,25.1,-5.38
31/8/2005,2269.98,2280.11,2265.86,2275.43,134878800,2275.43,2295.54,421,14.25,5.45
1/9/2005,2289.58,2295.54,2281.38,2295.54,178511200,2295.54,2300.89,422,14.16,5.96
2/9/2005,2297.46,2308.99,2290.51,2300.89,134900000,2300.89,2293.97,423,18.48,3.43
5/9/2005,2298.34,2300.12,2286.7,2293.97,185052800,2293.97,2289.37,424,13.42,-4.37
6/9/2005,2297.39,2302.53,2283.32,2289.37,160069200,2289.37,2296.9,425,19.21,-8.02
7/9/2005,2304.93,2308.53,2295.42,2296.9,121318800,2296.9,2297.9,426,13.11,-8.03
8/9/2005,2297.53,2297.9,2288.79,2297.9,115555600,2297.9,2301.28,427,9.11,0.37
9/9/2005,2299.06,2302.32,2292.43,2301.28,99634800,2301.28,2325.11,428,9.89,2.22
12/9/2005,2315.4,2325.11,2305.34,2325.11,142946400,2325.11,2310.35,429,19.77,9.71
13/9/2005,2318.18,2320.17,2308.9,2310.35,105124000,2310.35,2313.35,430,11.27,-7.83
14/9/2005,2310.83,2319.94,2309.37,2313.35,118507400,2313.35,2317.67,431,10.57,2.52
15/9/2005,2315.32,2319.32,2311.84,2317.67,92248800,2317.67,2306.38,432,7.48,2.35
16/9/2005,2322.8,2323.24,2306.38,2306.38,91936000,2306.38,2298.5,433,16.86,-16.42
19/9/2005,2303.95,2308.26,2296.99,2298.5,106608200,2298.5,2307.42,434,11.27,-5.45
20/9/2005,2295.89,2312.59,2291.98,2307.42,203317400,2307.42,2298.65,435,20.61,11.53
21/9/2005,2298.96,2310.86,2295.8,2298.65,199467800,2298.65,2290.68,436,15.06,-0.31
22/9/2005,2291.06,2296.54,2284.57,2290.68,207380800,2290.68,2293.04,437,11.97,-0.38
23/9/2005,2293.09,2295.92,2283.5,2293.04,122387200,2293.04,2317.58,438,12.42,-0.05
26/9/2005,2298.51,2317.73,2295.76,2317.58,146177200,2317.58,2306.5,439,21.97,19.07
27/9/2005,2318.48,2318.48,2303.36,2306.5,119450400,2306.5,2301.84,440,15.12,-11.98
28/9/2005,2306.48,2308.29,2298.83,2301.84,172775800,2301.84,2299.29,441,9.46,-4.64
29/9/2005,2292.25,2306.38,2288.56,2299.29,164163400,2299.29,2305.14,442,17.82,7.04
30/9/2005,2313.5,2314.95,2301.64,2305.14,214185400,2305.14,2301.49,443,13.31,-8.36
3/10/2005,2302.03,2312.15,2297.01,2301.49,98942000,2301.49,2323.77,444,15.14,-0.54
4/10/2005,2305.63,2323.77,2298.55,2323.77,150885600,2323.77,2325.89,445,25.22,18.14
5/10/2005,2319.52,2325.89,2314.48,2325.89,194919200,2325.89,2289.47,446,11.41,6.37
6/10/2005,2311.63,2312.53,2284.11,2289.47,194872000,2289.47,2305.24,447,28.42,-22.16
7/10/2005,2289.27,2307.52,2286.79,2305.24,192111400,2305.24,2343.39,448,20.73,15.97
10/10/2005,2307.19,2346.72,2307.19,2343.39,309988600,2343.39,2355.02,449,39.53,36.2
11/10/2005,2346.8,2356.02,2336.23,2355.02,172285400,2355.02,2320.53,450,19.79,8.22
12/10/2005,2353.15,2353.15,2320.53,2320.53,172683200,2320.53,2320.7,451,32.62,-32.62
13/10/2005,2318.62,2324.93,2306.99,2320.7,157123200,2320.7,2303.24,452,17.94,2.08
14/10/2005,2322.79,2328.67,2299.79,2303.24,142069200,2303.24,2288.54,453,28.88,-19.55
17/10/2005,2312.63,2313.5,2284.68,2288.54,124317600,2288.54,2284.16,454,28.82,-24.09
18/10/2005,2288.96,2290.6,2272.51,2284.16,168154800,2284.16,2218.13,455,18.09,-4.8
19/10/2005,2280.13,2280.13,2218.13,2218.13,296598400,2218.13,2226.88,456,62,-62
20/10/2005,2239.72,2252.45,2223.67,2226.88,175969400,2226.88,2239.36,457,28.78,-12.84
21/10/2005,2208.63,2247.3,2200.75,2239.36,247052200,2239.36,2222.83,458,46.55,30.73
24/10/2005,2249.57,2254.19,2222.83,2222.83,135740000,2222.83,2226.46,459,31.36,-26.74
25/10/2005,2246.16,2252.97,2225.23,2226.46,171615400,2226.46,2228.79,460,27.74,-19.7
26/10/2005,2227.95,2236.32,2226.02,2228.79,178148000,2228.79,2201.9,461,10.3,0.84
27/10/2005,2234.78,2238.47,2197.73,2201.9,187752600,2201.9,2192.41,462,40.74,-32.88
28/10/2005,2197.48,2207.55,2190.07,2192.41,162849600,2192.41,2216.77,463,17.48,-5.07
31/10/2005,2206.11,2226.66,2205.84,2216.77,205848000,2216.77,2216.77,464,20.82,10.66
1/11/2005,2206.11,2216.77,2206.11,2216.77,205848000,2216.77,2255.54,465,10.66,10.66
2/11/2005,2226.71,2256.94,2226.71,2255.54,180777600,2255.54,2266.52,466,30.23,28.83
4/11/2005,2265.81,2279.5,2258.24,2266.52,255925200,2266.52,2257.08,467,21.26,0.71
7/11/2005,2268.76,2268.93,2248.48,2257.08,138140800,2257.08,2271.99,468,20.45,-11.68
8/11/2005,2258.91,2271.99,2255.34,2271.99,134878000,2271.99,2270.33,469,16.65,13.08
9/11/2005,2269.89,2273.21,2256.89,2270.33,145642000,2270.33,2258.25,470,16.32,0.44
10/11/2005,2271.9,2273.05,2249.2,2258.25,159358800,2258.25,2266.03,471,23.85,-13.65
11/11/2005,2268.77,2273.06,2261.85,2266.03,176604400,2266.03,2254.15,472,11.21,-2.74
14/11/2005,2272.61,2272.61,2248.28,2254.15,142399400,2254.15,2240.49,473,24.33,-18.46
15/11/2005,2259.99,2260.99,2232.85,2240.49,159206600,2240.49,2254.46,474,28.14,-19.5
16/11/2005,2243.92,2255.12,2241.34,2254.46,141767400,2254.46,2261.49,475,13.78,10.54
17/11/2005,2256.12,2262.14,2243.29,2261.49,136019600,2261.49,2293.2,476,18.85,5.37
18/11/2005,2270.74,2293.2,2269.63,2293.2,215749000,2293.2,2282.5,477,23.57,22.46
21/11/2005,2297.42,2304.15,2278.47,2282.5,151988600,2282.5,2278.04,478,25.68,-14.92
22/11/2005,2278.74,2280.44,2265.88,2278.04,142781400,2278.04,2296.52,479,14.56,-0.7
23/11/2005,2289.24,2299.64,2282.07,2296.52,149990000,2296.52,2306.31,480,17.57,7.28
24/11/2005,2305.85,2309.4,2293.42,2306.31,122153400,2306.31,2295.73,481,15.98,0.46
25/11/2005,2306.7,2307.74,2290.5,2295.73,77300800,2295.73,2308.54,482,17.24,-10.97
28/11/2005,2303,2308.54,2293.37,2308.54,91742800,2308.54,2302.88,483,15.17,5.54
29/11/2005,2299.41,2307.85,2294.94,2302.88,111869400,2302.88,2300.25,484,12.91,3.47
30/11/2005,2320.57,2322.76,2300.25,2300.25,258441800,2300.25,2310.99,485,22.51,-20.32
1/12/2005,2299.4,2314.62,2298.23,2310.99,162964400,2310.99,2332.52,486,16.39,11.59
2/12/2005,2328.78,2334.86,2322.58,2332.52,195423600,2332.52,2332.61,487,12.28,3.74
5/12/2005,2334.6,2339.94,2317.08,2332.61,114190200,2332.61,2308.35,488,22.86,-1.99
6/12/2005,2320.79,2321.03,2308.35,2308.35,144466800,2308.35,2311.81,489,12.68,-12.44
7/12/2005,2314.77,2316.77,2309.03,2311.81,155073200,2311.81,2305.71,490,7.74,-2.96
8/12/2005,2310.61,2315.79,2298.16,2305.71,163178000,2305.71,2321.1,491,17.63,-4.9
9/12/2005,2302.9,2326.42,2302.25,2321.1,148378200,2321.1,2331.4,492,24.17,18.2
12/12/2005,2331.87,2338.04,2326.08,2331.4,216869000,2331.4,2323.97,493,11.96,-0.47
13/12/2005,2337.95,2337.95,2320.52,2323.97,138594400,2323.97,2324.38,494,17.43,-13.98
14/12/2005,2330.67,2335.5,2322.3,2324.38,113437900,2324.38,2325.73,495,13.2,-6.29
15/12/2005,2327.62,2334.69,2321.65,2325.73,109265200,2325.73,2325.53,496,13.04,-1.89
16/12/2005,2323.65,2333.03,2315.18,2325.53,124548200,2325.53,2326.55,497,17.85,1.88
19/12/2005,2326.85,2334.5,2324.36,2326.55,107754800,2326.55,2328.72,498,10.14,-0.3
20/12/2005,2332.87,2333.25,2319.81,2328.72,109124800,2328.72,2332.67,499,13.44,-4.15
21/12/2005,2334.81,2335.27,2326.29,2332.67,123864000,2332.67,2323.66,500,8.98,-2.14
22/12/2005,2333.18,2336.5,2319.64,2323.66,119191600,2323.66,2328.29,501,16.86,-9.52
23/12/2005,2329.43,2335,2325.5,2328.29,97002400,2328.29,2334.94,502,9.5,-1.14
27/12/2005,2331.12,2334.94,2327.89,2334.94,53958000,2334.94,2337.89,503,7.05,3.82
28/12/2005,2332.89,2338.57,2325.61,2337.89,68563200,2337.89,2345.38,504,12.96,5
29/12/2005,2334.94,2348.47,2333.04,2345.38,82557800,2345.38,2347.34,505,15.43,10.44
30/12/2005,2351.03,2355.92,2342.1,2347.34,110476600,2347.34,2369.37,506,13.82,-3.69
3/1/2006,2354.59,2373.16,2353.41,2369.37,127926400,2369.37,2384.14,507,19.75,14.78
4/1/2006,2383.83,2396.58,2382.14,2384.14,215817400,2384.14,2403.75,508,14.44,0.31
5/1/2006,2392.52,2414.74,2392.42,2403.75,207309000,2403.75,2420.74,509,22.32,11.23
6/1/2006,2407.14,2423.44,2401.54,2420.74,172833800,2420.74,2425.99,510,21.9,13.6
9/1/2006,2423.89,2433.31,2421.22,2425.99,173627600,2425.99,2418.65,511,12.09,2.1
11/1/2006,2435.94,2440.71,2414.95,2418.65,219082800,2418.65,2407.38,512,25.76,-17.29
12/1/2006,2423.87,2425.77,2403.47,2407.38,182041200,2407.38,2405.86,513,22.3,-16.49
13/1/2006,2410.79,2415.04,2401.57,2405.86,263162600,2405.86,2401.2,514,13.47,-4.93
16/1/2006,2407.2,2413.56,2398.82,2401.2,159713200,2401.2,2376.96,515,14.74,-6
17/1/2006,2402.03,2412.16,2374.41,2376.96,218903000,2376.96,2359.3,516,37.75,-25.07
18/1/2006,2365.96,2375.53,2352.19,2359.3,233088800,2359.3,2378.52,517,23.34,-6.66
19/1/2006,2371.21,2383.39,2367.94,2378.52,182100200,2378.52,2388.91,518,15.45,7.31
20/1/2006,2385.34,2395.42,2377.37,2388.91,175220800,2388.91,2364.97,519,18.05,3.57
23/1/2006,2372.11,2378.16,2353.69,2364.97,158759200,2364.97,2368.32,520,24.47,-7.14
24/1/2006,2373.25,2385.52,2368.32,2368.32,155670600,2368.32,2378.64,521,17.2,-4.93
25/1/2006,2375.34,2387.78,2374.73,2378.64,186491600,2378.64,2388.22,522,13.05,3.3
26/1/2006,2380.91,2388.73,2375.56,2388.22,194336800,2388.22,2412.08,523,13.17,7.31
27/1/2006,2400.73,2416.8,2395.17,2412.08,279248200,2412.08,2412.08,524,21.63,11.35
30/1/2006,2400.73,2412.08,2400.73,2412.08,279248200,2412.08,2412.08,525,11.35,11.35
31/1/2006,2400.73,2412.08,2400.73,2412.08,279248200,2412.08,2431.74,526,11.35,11.35
1/2/2006,2425.67,2433.86,2420.96,2431.74,239201600,2431.74,2441.39,527,12.9,6.07
2/2/2006,2443.43,2449,2435.39,2441.39,195077600,2441.39,2431.72,528,13.61,-2.04
3/2/2006,2431.44,2437.21,2425.83,2431.72,187915000,2431.72,2441.08,529,11.38,0.28
6/2/2006,2426.64,2441.08,2420.5,2441.08,183641800,2441.08,2448.73,530,20.58,14.44
7/2/2006,2444.16,2450.36,2441.22,2448.73,170779000,2448.73,2428.25,531,9.14,4.57
8/2/2006,2443.94,2445.27,2423.03,2428.25,187538600,2428.25,2431.62,532,22.24,-15.69
9/2/2006,2442.29,2444.59,2428.08,2431.62,229102000,2431.62,2423.59,533,16.51,-10.67
10/2/2006,2431.56,2435.22,2420.85,2423.59,178923000,2423.59,2429.5,534,14.37,-7.97
13/2/2006,2427.35,2438.54,2424.38,2429.5,161479200,2429.5,2440.98,535,14.16,2.15
14/2/2006,2433.76,2447.19,2425.78,2440.98,174099600,2440.98,2424.17,536,21.41,7.22
15/2/2006,2447.67,2447.67,2415.03,2424.17,306073400,2424.17,2434.66,537,32.64,-23.5
16/2/2006,2433.99,2449.53,2431.05,2434.66,172178400,2434.66,2431.34,538,18.48,0.67
17/2/2006,2447.29,2451.9,2429.7,2431.34,170539200,2431.34,2431.77,539,22.2,-15.95
